lead_id,age,income,policy_type,quote_requests_30d,social_engagement_score,location_risk_score,previous_insurance,credit_score_proxy,consent_given,consent_timestamp,conversion_score
INS_00044,20,49988,auto,2,5.3409006072376455,4.345506981154395,no,701,True,2025-09-28T15:12:05.965733,92.0409414107652
INS_00045,54,10554,life,2,2.606915481531138,5.327918522458297,yes,595,False,2025-09-29T15:12:05.965736,66.07736260727168
INS_00046,68,73461,home,0,4.629740118747546,2.52012586605807,no,563,True,2025-08-27T15:12:05.965737,79.79001815642255
INS_00047,24,30860,life,0,9.096245294121815,6.1976047851747635,yes,649,True,2025-10-10T15:12:05.965738,95.48056161771704
INS_00048,38,45462,home,1,4.266027804598829,4.921935831183009,yes,728,True,2025-11-07T15:12:05.965739,100.0
INS_00049,26,35842,health,3,6.2984417687950165,9.525672670535727,yes,653,True,2025-09-15T15:12:05.965740,83.53484871396164
INS_00050,56,49855,auto,4,0.353508210406942,9.425757066626971,yes,772,True,2025-09-05T15:12:05.965741,65.73466927256354
INS_00051,35,74752,life,2,0.778001133220988,6.089265598059751,yes,623,False,2025-10-28T15:12:05.965742,71.2947793622956
INS_00052,21,60208,home,2,0.8130807330331846,6.799144023914817,yes,658,True,2025-09-25T15:12:05.965743,69.49499359202485
INS_00053,42,85376,health,2,7.7824076362644545,2.2401682099636817,no,756,True,2025-11-02T15:12:05.965744,100.0
INS_00054,31,112737,health,0,3.5025689480345266,3.009909149561544,yes,669,True,2025-09-03T15:12:05.965745,100.0
INS_00055,67,49791,home,0,2.2761168836581334,9.106438637817186,yes,673,True,2025-10-06T15:12:05.965746,53.445855202518985
INS_00056,26,47132,home,0,7.473245684517227,7.292493306061615,no,648,True,2025-08-24T15:12:05.965747,99.57366230097887
INS_00057,43,96651,home,0,1.6996006255617446,2.704871775547698,no,633,True,2025-08-25T15:12:05.965748,76.4409797316579
INS_00058,70,100561,auto,1,2.464925250702806,6.131892754659006,yes,728,True,2025-09-27T15:12:05.965749,63.85027534019258
INS_00059,19,86707,home,2,4.309314432700209,9.412851254405041,no,738,True,2025-08-31T15:12:05.965750,50.74523544948869
INS_00060,37,37194,home,3,3.3143806901461326,4.106539955457133,no,718,True,2025-10-19T15:12:05.965751,77.71028856653945
INS_00061,45,73963,auto,6,5.853922110366443,2.6723833796717673,yes,650,True,2025-08-14T15:12:05.965752,100.0
INS_00062,64,63242,health,3,3.3784061907484766,9.478227492181885,yes,683,True,2025-11-04T15:12:05.965752,75.9330551271441
INS_00063,24,101342,home,2,3.929516358588919,5.151388242628893,yes,827,True,2025-11-07T15:12:05.965753,100.0
INS_00064,61,44961,life,2,8.62886608249486,4.755177987964898,yes,586,True,2025-08-20T15:12:05.965754,98.8817679680403
INS_00065,25,26021,health,0,8.845314396280024,3.408104798134752,yes,850,True,2025-10-14T15:12:05.965756,100.0
INS_00066,64,84551,life,1,8.277111908134074,9.024267654524298,yes,707,False,2025-10-06T15:12:05.965757,91.24344050856564
INS_00067,52,16660,home,2,8.648309327046327,8.610550902006176,no,685,True,2025-11-02T15:12:05.965758,82.16310621231956
INS_00068,31,41532,auto,1,5.69728669339117,4.6269135949307865,yes,776,True,2025-10-14T15:12:05.965759,100.0
INS_00069,34,35896,auto,1,6.462332147513839,1.2755195190737096,yes,534,True,2025-10-31T15:12:05.965760,100.0
INS_00070,53,35776,auto,0,5.571731665549406,5.019862874555256,no,810,True,2025-09-25T15:12:05.965761,91.05361192077753
INS_00071,67,41170,home,0,7.8558808405292,2.62772214922048,yes,848,True,2025-10-08T15:12:05.965762,100.0
INS_00072,57,110049,home,3,5.510004857614442,2.2846066313399307,yes,787,True,2025-09-15T15:12:05.965762,100.0
INS_00073,21,90244,life,1,1.1107696455078053,4.537842507058812,yes,531,True,2025-08-23T15:12:05.965763,77.20749580088842
INS_00074,19,52793,auto,1,8.095801204568598,1.8916924361016447,yes,761,True,2025-09-27T15:12:05.965764,100.0
INS_00075,23,105536,home,4,7.605851706775364,9.617180562384984,no,831,True,2025-10-23T15:12:05.965765,100.0
INS_00076,71,35201,health,3,8.203005952826253,1.4278526360315362,yes,823,True,2025-09-26T15:12:05.965766,100.0
INS_00077,59,32887,home,2,1.9042946338976185,4.612326646588545,no,587,True,2025-09-28T15:12:05.965768,46.940250032312136
INS_00078,21,92207,home,5,2.7161705271496706,2.464324318285254,yes,781,True,2025-10-17T15:12:05.965769,100.0
INS_00079,71,80003,health,2,2.9575169726353003,7.199301893758805,no,843,True,2025-08-19T15:12:05.965770,67.21539918340049
INS_00080,46,47565,auto,1,5.080805361856736,1.7093030429310556,yes,702,True,2025-10-09T15:12:05.965771,97.29761145219264
INS_00081,35,33937,health,4,1.3387708416345978,5.921250167877709,yes,583,True,2025-08-15T15:12:05.965772,77.81053552462384
INS_00082,43,124227,auto,4,3.8538175327486734,7.957913456817439,no,766,True,2025-08-17T15:12:05.965773,77.6238335087898
INS_00083,61,25335,health,4,1.821581610790296,9.550538515440737,yes,784,True,2025-08-22T15:12:05.965774,54.52779899468419
INS_00084,51,44390,life,3,2.647627130327365,7.286748066724714,yes,688,False,2025-11-03T15:12:05.965775,73.12418417849145
INS_00085,27,67123,auto,1,7.063876345584274,1.8954258187112516,yes,604,True,2025-08-27T15:12:05.965776,100.0
INS_00086,53,147426,home,3,8.54811156317281,1.7966849474272693,yes,778,True,2025-08-23T15:12:05.965777,100.0
INS_00087,31,72515,life,0,0.22905866597183855,7.584382436842593,no,638,True,2025-10-22T15:12:05.965778,35.330556227190534
INS_00088,48,76126,auto,0,5.658969633550004,2.937964645031218,no,731,True,2025-09-05T15:12:05.965778,82.65252194840355
INS_00089,65,45040,auto,4,0.3605976206226713,5.025153777699239,yes,824,True,2025-10-12T15:12:05.965779,77.27322778472518
INS_00090,32,79557,auto,5,0.8524924501155029,9.78958991216223,no,567,True,2025-10-23T15:12:05.965780,67.96019346602046
INS_00091,25,63111,health,2,7.050840346141091,8.37916118563488,yes,772,True,2025-09-14T15:12:05.965781,87.56634125069995
INS_00092,31,27058,auto,1,7.356081065021166,8.619340215701806,yes,683,True,2025-09-25T15:12:05.965782,100.0
INS_00093,40,89006,home,1,8.139806731727987,8.746929142552709,yes,685,True,2025-10-09T15:12:05.965783,100.0
INS_00094,74,97265,auto,1,4.742415117703049,6.5759080610940215,yes,741,True,2025-08-23T15:12:05.965784,69.35556416504525
INS_00095,57,89472,home,3,8.598074820161882,7.695405314762305,yes,638,True,2025-08-16T15:12:05.965785,100.0
INS_00096,38,60880,home,0,1.6683829164162434,4.230648231708585,yes,605,True,2025-09-02T15:12:05.965786,55.63911220810627
INS_00097,33,37120,home,2,2.497164136350026,9.986016039155658,no,557,True,2025-10-15T15:12:05.965787,34.477188528931876
INS_00098,62,18871,life,0,1.3450214760197132,3.516599526891805,yes,798,False,2025-08-17T15:12:05.965788,83.64665901966261
INS_00099,35,64765,home,2,7.975372605818766,6.310066629731676,yes,670,True,2025-10-02T15:12:05.965789,100.0
INS_00100,64,102844,health,0,2.286751183866189,3.53855510489074,yes,745,True,2025-11-05T15:12:05.965790,83.44641444774665
INS_00101,70,98495,auto,5,1.5551124275829564,2.0086394550406586,yes,661,True,2025-10-14T15:12:05.965791,89.40223270005316
INS_00102,41,90042,health,2,6.231106875880562,6.1082723335930895,yes,607,True,2025-11-08T15:12:05.965792,99.81801464825453
INS_00103,43,57693,life,2,0.770820263606744,4.180138037795258,yes,752,True,2025-10-03T15:12:05.965793,80.14325859633792
INS_00104,42,103128,auto,7,0.44900277220172535,6.24897340771049,yes,726,True,2025-09-22T15:12:05.965794,67.26068728608384
INS_00105,62,95042,home,1,1.067176485524589,6.028106289984935,yes,681,True,2025-10-09T15:12:05.965795,79.5561849275848
INS_00106,58,48469,auto,3,0.0024088398716759496,5.880310562292054,no,724,True,2025-11-04T15:12:05.965796,48.690912586337454
INS_00107,46,83977,life,0,6.969901542217924,2.109710098418765,no,623,True,2025-10-16T15:12:05.965797,87.4202726840327
INS_00108,32,45799,life,1,5.622353217144786,4.9616269691532136,yes,784,True,2025-09-01T15:12:05.965798,100.0
INS_00109,62,78433,health,2,2.098751090377239,8.308035454589126,yes,803,True,2025-10-03T15:12:05.965801,60.646761119213885
INS_00110,18,31270,auto,1,2.3300494797759583,3.8362914599017226,yes,760,True,2025-10-16T15:12:05.965802,89.35049272200641
INS_00111,42,32496,auto,2,8.109685984700397,4.994483547628587,no,670,True,2025-08-21T15:12:05.965803,90.61058801029705
INS_00112,24,101630,auto,0,5.018201158603004,5.4444843128824125,yes,704,True,2025-09-10T15:12:05.965804,100.0
INS_00113,26,95681,health,1,6.985283570817397,8.764581813325703,yes,825,True,2025-09-23T15:12:05.965805,98.6363094155936
INS_00114,41,82191,life,0,4.527554512749155,6.90039792303417,yes,802,True,2025-08-22T15:12:05.965806,74.5854763373159
INS_00115,18,62566,home,4,2.377180260207923,1.901822813535826,no,859,True,2025-09-15T15:12:05.965807,95.54545151927896
INS_00116,61,18112,auto,2,9.704028006829068,8.786538872245192,yes,637,True,2025-10-25T15:12:05.965807,93.52057817315747
INS_00117,25,57674,health,1,5.656475633753974,8.48859377933881,yes,630,True,2025-10-10T15:12:05.965808,70.32402436824425
INS_00118,41,75138,health,0,1.309819037679124,7.782813825392579,yes,710,True,2025-10-26T15:12:05.965809,66.04101663738851
INS_00119,28,45827,home,8,4.060900421839068,5.1945221648695385,yes,732,True,2025-10-12T15:12:05.965810,100.0
INS_00120,68,41929,life,1,3.293374119469007,7.817908451372261,no,688,True,2025-09-02T15:12:05.965811,53.58361160776195
INS_00121,34,123279,auto,3,2.1408746858852137,5.308678563784815,no,668,True,2025-09-05T15:12:05.965812,67.37571117187738
INS_00122,25,58096,auto,2,9.334399892402596,7.629611808944466,no,801,True,2025-10-10T15:12:05.965813,88.04392841496818
INS_00123,52,75161,health,1,8.809199954597526,8.920991484752825,yes,692,True,2025-08-30T15:12:05.965814,100.0
INS_00124,52,88173,life,1,1.991471165201164,9.01487426617537,yes,602,True,2025-09-19T15:12:05.965815,71.59151285526221
INS_00125,50,36289,auto,4,3.5214788905551675,5.091207167687092,yes,612,True,2025-08-30T15:12:05.965816,87.07687708479399
INS_00126,22,65946,home,1,7.623153916708216,8.734084114168263,yes,719,False,2025-09-22T15:12:05.965817,100.0
INS_00127,59,115823,life,1,2.0850604814021567,1.9131164245694183,no,940,True,2025-09-27T15:12:05.965818,83.77239979864865
INS_00128,56,148688,life,2,5.915648626042445,1.9163747573810292,yes,621,True,2025-10-15T15:12:05.965819,100.0
INS_00129,58,61081,health,2,6.997939421248166,5.93440252180732,yes,674,True,2025-10-26T15:12:05.965820,84.91952665679675
INS_00130,45,53158,health,0,6.539723257107664,6.866601566106421,no,892,True,2025-09-08T15:12:05.965821,80.28930476837714
INS_00131,24,68494,auto,2,7.064086402755006,2.3769439838056243,no,661,True,2025-09-10T15:12:05.965822,100.0
INS_00132,26,67630,health,1,7.06699589028763,5.249620403253937,yes,736,True,2025-11-01T15:12:05.965823,100.0
INS_00133,25,119776,life,3,9.648059198489284,1.8492640103433076,yes,850,True,2025-11-06T15:12:05.965824,100.0
INS_00134,29,36381,auto,1,3.464988895203196,6.4188953699797935,yes,623,True,2025-10-29T15:12:05.965825,86.00426881494165
INS_00135,51,52055,auto,2,8.785904243758395,8.69584633077563,no,675,True,2025-10-24T15:12:05.965826,81.64003292525477
INS_00136,50,34249,life,6,0.2180706251510678,7.638750784175714,yes,661,True,2025-08-24T15:12:05.965827,79.95575292645375
INS_00137,65,36096,auto,3,2.882029633232832,4.404623971863441,no,578,True,2025-10-23T15:12:05.965828,76.44768205547201
INS_00138,72,72278,home,0,0.48655781999131564,9.944144169734095,yes,825,True,2025-08-17T15:12:05.965829,32.64133106358394
INS_00139,40,89763,home,2,6.512039599558403,6.96641478819523,yes,653,True,2025-09-19T15:12:05.965830,100.0
INS_00140,41,43273,auto,4,1.0079037073161956,8.337235909982311,yes,629,True,2025-08-28T15:12:05.965831,90.8629546546496
INS_00141,54,88084,health,0,8.457068636520463,7.027276485625594,yes,664,True,2025-11-04T15:12:05.965832,100.0
INS_00142,52,104379,home,3,6.465916837902598,9.90474661978414,no,774,True,2025-09-24T15:12:05.965833,87.90081726826213
INS_00143,61,157527,auto,2,0.28815401053605694,8.392237904959956,yes,709,True,2025-09-25T15:12:05.965834,58.880791023501295
INS_00144,57,61998,home,3,7.14777365434623,5.6748089610589645,yes,636,True,2025-08-28T15:12:05.965835,96.31717301658696
INS_00145,39,43482,health,2,8.620349472569611,4.301916065538308,yes,732,True,2025-09-14T15:12:05.965836,100.0
INS_00146,44,36270,life,3,6.611210076621495,7.139393462339582,no,765,True,2025-09-06T15:12:05.965837,78.51537683364245
INS_00147,52,34513,auto,1,0.30524215935032184,6.31199627926308,yes,698,True,2025-10-11T15:12:05.965838,45.793282901113585
INS_00148,18,111847,auto,3,8.579195484604066,6.664155319247908,no,681,True,2025-09-03T15:12:05.965839,100.0
INS_00149,52,28069,auto,1,7.32463912934035,4.087105896553813,yes,781,True,2025-11-11T15:12:05.965840,100.0
INS_00150,54,110070,auto,5,3.784513124839842,4.858555785134991,yes,685,True,2025-08-17T15:12:05.965841,86.44366043039163
INS_00151,64,38784,auto,0,3.2863025831550265,6.022869174015848,yes,828,False,2025-10-29T15:12:05.965842,72.25262427749605
INS_00152,31,42505,auto,6,4.798201814074401,8.553550617296587,yes,639,True,2025-08-17T15:12:05.965843,97.3503632944967
INS_00153,20,55504,health,3,8.671017509378709,7.866180259866129,yes,637,True,2025-09-05T15:12:05.965844,100.0
INS_00154,18,42115,life,2,2.5205935186955752,2.067902834525113,no,627,True,2025-10-09T15:12:05.965845,85.58101350301708
INS_00155,22,95414,health,3,1.0096381124120113,3.209988250174526,yes,680,True,2025-08-22T15:12:05.965846,96.58621832351406
INS_00156,43,148252,health,1,8.6463637296105,1.239919524397247,yes,700,True,2025-09-30T15:12:05.965847,100.0
INS_00157,72,43100,life,3,0.26289848880722944,1.0716451116903227,yes,593,True,2025-10-29T15:12:05.965848,84.3134633029342
INS_00158,31,48236,health,1,9.109970222440646,3.0193792235221757,yes,707,True,2025-10-06T15:12:05.965849,100.0
INS_00159,56,55179,home,2,3.057451943014007,8.193888532083967,no,745,True,2025-09-18T15:12:05.965849,72.33324529487112
INS_00160,44,78474,health,2,5.082227016882676,9.142728923569484,no,582,True,2025-10-23T15:12:05.965850,66.6960624181601
INS_00161,26,55451,auto,1,1.3229552475222806,4.525915293087383,yes,658,True,2025-09-15T15:12:05.965851,75.43448514172427
INS_00162,32,119805,home,2,9.022549693766852,6.068787369460107,yes,745,True,2025-11-12T15:12:05.965852,100.0
INS_00163,32,106224,home,2,7.4983622338440465,7.354473417598427,yes,612,True,2025-10-10T15:12:05.965853,100.0
INS_00164,43,33099,life,2,9.241555866080342,9.576430293265538,yes,674,True,2025-09-09T15:12:05.965854,97.51141811841667
INS_00165,59,77690,health,5,6.832290511181625,9.216390135676885,yes,787,True,2025-10-21T15:12:05.965855,97.50984426770368
INS_00166,30,128049,health,1,1.8469377674232612,1.5147307304324193,no,843,True,2025-09-09T15:12:05.965856,100.0
INS_00167,68,46751,home,0,3.082670029862493,3.2334925888835273,yes,735,True,2025-10-30T15:12:05.965857,62.56818632707555
INS_00168,49,51682,health,4,4.868485751034734,1.4423008955965937,yes,686,True,2025-08-24T15:12:05.965858,100.0
INS_00169,56,45980,health,4,6.072582053602069,6.548881788901462,yes,659,True,2025-10-05T15:12:05.965859,94.78470742617894
INS_00170,66,46465,life,3,9.264594373362737,7.394439848253751,yes,772,True,2025-08-23T15:12:05.965860,100.0
INS_00171,69,25997,home,4,3.8395146578913897,3.774550711208603,yes,790,True,2025-09-09T15:12:05.965861,79.08999486373976
INS_00172,49,30817,auto,2,7.030720219071459,8.684667173198932,yes,607,True,2025-08-27T15:12:05.965862,80.94710557595388
INS_00173,21,62238,home,0,9.610088489108218,5.07531475370348,no,772,True,2025-10-18T15:12:05.965863,100.0
INS_00174,47,127618,life,0,1.52374063415453,9.985433635873113,yes,651,True,2025-10-24T15:12:05.965864,66.04660738864168
INS_00175,54,44060,life,3,8.627095887795482,1.0035972333039243,yes,631,True,2025-09-26T15:12:05.965865,100.0
INS_00176,40,43417,life,4,4.207060703931987,1.9854073757670099,no,687,True,2025-10-23T15:12:05.965866,71.93768655320727
INS_00177,56,140190,health,2,7.324217759293368,3.7161391864180633,no,779,True,2025-09-04T15:12:05.965867,88.36102167849506
INS_00178,62,34402,home,0,2.9353833873708366,1.2295683815834184,yes,724,True,2025-09-06T15:12:05.965868,87.16730040388602
INS_00179,32,26091,health,0,3.3398421826600155,8.041055119644257,yes,722,True,2025-11-12T15:12:05.965869,77.73773748833526
INS_00180,60,39566,health,1,0.2713322486806613,1.474946090841585,no,728,True,2025-08-28T15:12:05.965870,42.17182501197161
INS_00181,46,42985,home,1,9.714041531669595,7.740816699644445,yes,737,True,2025-10-02T15:12:05.965871,100.0
INS_00182,53,24991,life,2,8.134525752307844,1.4731161291059447,yes,690,True,2025-09-11T15:12:05.965871,100.0
INS_00183,30,56161,auto,0,0.9391795792622049,3.2745453818774104,yes,750,True,2025-11-10T15:12:05.965872,85.20908078349441
INS_00184,49,96203,auto,0,9.995087956637745,8.571491340926766,no,647,True,2025-10-29T15:12:05.965873,80.36889470265027
INS_00185,24,31477,home,1,6.050245972029415,9.559857648139518,yes,752,True,2025-09-27T15:12:05.965874,72.89911969999822
INS_00186,68,62554,home,2,8.537286379643831,4.73073708394461,yes,768,True,2025-10-04T15:12:05.965875,100.0
INS_00187,39,72981,life,1,0.6666076327786896,9.729450678812961,yes,755,True,2025-10-13T15:12:05.965876,56.42503009895597
INS_00188,45,57429,home,4,3.8945117849192368,6.641928313826883,no,760,True,2025-11-05T15:12:05.965877,71.98789476569821
INS_00189,19,65699,home,2,6.696511223036099,4.742516101896383,yes,737,True,2025-10-13T15:12:05.965878,100.0
INS_00190,59,66082,life,3,1.0643371869970153,8.225212095711253,no,793,False,2025-09-01T15:12:05.965879,67.37814179645676
INS_00191,62,39880,life,2,4.889028386540007,3.6579566812618105,yes,518,True,2025-11-02T15:12:05.965880,70.6312066541695
INS_00192,74,126663,health,3,4.426778745441416,3.3921663522419654,yes,768,True,2025-11-02T15:12:05.965881,89.49495416400266
INS_00193,70,111734,home,0,2.1604022447357973,6.908929092199669,no,858,True,2025-09-11T15:12:05.965882,48.93278696003256
INS_00194,23,108548,auto,4,3.002698358518022,4.514386257712855,yes,650,True,2025-11-04T15:12:05.965883,100.0
INS_00195,45,99393,home,2,9.671183544949823,2.2232622425048163,no,641,True,2025-09-05T15:12:05.965884,100.0
INS_00196,45,27241,auto,2,2.88648486009936,1.6026781176091793,no,802,True,2025-10-27T15:12:05.965885,85.53210879042895
INS_00197,61,95132,auto,1,2.1342613396841106,8.090583186236296,no,625,True,2025-10-27T15:12:05.965886,60.75299325417718
INS_00198,61,83100,auto,2,5.362091710683334,7.083196586221102,no,646,True,2025-08-20T15:12:05.965887,76.07541163287262
INS_00199,37,27770,health,1,6.709580340702979,4.70618402145943,no,713,True,2025-09-13T15:12:05.965888,67.50114135440816
INS_00200,47,53773,life,1,7.250931110695649,9.066048716539509,yes,636,False,2025-09-03T15:12:05.965889,71.23013070741399
INS_00201,28,68761,life,0,7.542471844969162,4.697710771983396,yes,770,True,2025-10-22T15:12:05.965890,100.0
INS_00202,72,137607,health,3,0.36832491514753096,7.392659243188452,yes,636,False,2025-10-10T15:12:05.965891,76.19061202297796
INS_00203,45,86022,life,5,3.9376040037956326,9.182037476865636,yes,728,True,2025-09-06T15:12:05.965892,94.52431831783092
INS_00204,42,38859,health,2,7.739580797830902,8.566439128375992,no,722,True,2025-08-27T15:12:05.965893,72.91178805982263
INS_00205,56,139761,home,1,9.048521018001294,5.5999429870562105,yes,833,True,2025-09-19T15:12:05.965894,100.0
INS_00206,50,61199,health,0,6.022001233327833,7.125727532020594,yes,793,True,2025-10-16T15:12:05.965894,82.75907905576854
INS_00207,18,52684,life,1,0.5230685350968567,4.722991990546321,no,657,True,2025-09-04T15:12:05.965895,50.9224534338307
INS_00208,74,50840,life,2,3.966458058551312,6.824774550647026,no,598,True,2025-08-16T15:12:05.965896,59.80245298013474
INS_00209,44,26588,home,0,0.7422711586845465,3.317971945108563,no,767,True,2025-10-18T15:12:05.965897,76.2759364377134
INS_00210,74,56676,health,2,7.485378626845845,4.91267902392598,no,647,True,2025-10-04T15:12:05.965898,76.9051845113643
INS_00211,69,76783,home,1,0.6350546928166523,2.8859116384165513,yes,673,True,2025-09-22T15:12:05.965899,82.55858154645804
INS_00212,30,49380,auto,1,1.8573106673517725,1.343664574115932,no,615,True,2025-08-19T15:12:05.965900,64.5651624546996
INS_00213,58,73882,health,5,4.169584239647742,6.296858655178351,yes,754,True,2025-08-21T15:12:05.965901,77.88891417985265
INS_00214,20,38863,home,0,4.62648367114872,8.779864108157179,no,648,False,2025-09-26T15:12:05.965902,74.27408345588496
INS_00215,56,55800,home,2,4.064817003150123,1.2302044716087237,yes,697,True,2025-09-17T15:12:05.965903,94.6803305052464
INS_00216,23,70141,life,0,4.63396646606,2.764267666563663,no,698,True,2025-09-07T15:12:05.965904,98.17361689172267
INS_00217,25,65829,health,0,7.132391520201998,5.1416655334337795,yes,714,True,2025-09-16T15:12:05.965905,100.0
INS_00218,44,26829,auto,0,3.692688229555415,6.99307135158028,yes,752,True,2025-10-28T15:12:05.965906,70.46304744967463
INS_00219,26,48074,auto,3,5.477504591506191,2.541062743028978,no,680,True,2025-10-12T15:12:05.965907,100.0
INS_00220,54,138514,health,4,3.033692575287322,1.5102534607356186,no,640,True,2025-10-15T15:12:05.965908,81.12855361848456
INS_00221,50,46806,health,4,3.5362749509048266,5.671438459542003,no,551,True,2025-11-04T15:12:05.965908,61.69466805779247
INS_00222,68,60349,home,1,6.137989590420808,8.368387417515779,yes,708,True,2025-09-30T15:12:05.965909,90.56242999205652
INS_00223,59,57332,life,2,4.9049465163702,1.3171141838149416,yes,687,True,2025-11-10T15:12:05.965910,84.43351686584151
INS_00224,61,131153,life,2,7.230362948592811,4.144325053231233,yes,643,True,2025-08-29T15:12:05.965911,100.0
INS_00225,41,114140,life,1,5.605385880517497,6.971632685140017,yes,705,True,2025-09-03T15:12:05.965912,100.0
