lead_id,age,income,policy_type,quote_requests_30d,social_engagement_score,location_risk_score,previous_insurance,credit_score_proxy,consent_given,consent_timestamp,conversion_score
INS_00202,72,137607,health,3,0.3683249151475309,7.392659243188452,yes,636,False,2025-10-10T15:12:05.965891,76.19061202297796
INS_00204,42,38859,health,2,7.739580797830902,8.566439128375992,no,722,True,2025-08-27T15:12:05.965893,72.91178805982263
INS_00206,50,61199,health,0,6.022001233327833,7.125727532020594,yes,793,True,2025-10-16T15:12:05.965894,82.75907905576854
INS_00210,74,56676,health,2,7.485378626845845,4.91267902392598,no,647,True,2025-10-04T15:12:05.965898,76.9051845113643
INS_00213,58,73882,health,5,4.169584239647742,6.296858655178351,yes,754,True,2025-08-21T15:12:05.965901,77.88891417985265
INS_00217,25,65829,health,0,7.132391520201998,5.1416655334337795,yes,714,True,2025-09-16T15:12:05.965905,100.0
INS_00220,54,138514,health,4,3.033692575287322,1.5102534607356186,no,640,True,2025-10-15T15:12:05.965908,81.12855361848456
INS_00221,50,46806,health,4,3.5362749509048266,5.671438459542003,no,551,True,2025-11-04T15:12:05.965908,61.69466805779247
INS_00226,32,89658,health,3,8.035740853838728,2.176678054922203,yes,768,True,2025-10-14T15:12:05.965913,100.0
INS_00229,49,79536,health,1,6.699713489009396,9.579085267277964,no,671,True,2025-11-12T15:12:05.965916,59.850600708616525
INS_00230,41,42222,health,3,2.2124394441204887,3.5860835641938045,yes,776,True,2025-11-03T15:12:05.965917,81.19244953783509
INS_00237,56,75076,health,2,8.770165616176712,9.893058193563323,yes,825,True,2025-10-01T15:12:05.965924,100.0
INS_00238,19,29726,health,3,2.807419529426581,7.288529477696266,no,662,True,2025-11-03T15:12:05.965925,50.90451256159947
INS_00240,66,121602,health,1,0.564143726600913,4.706419172805495,yes,689,True,2025-10-13T15:12:05.965927,61.99189712953407
INS_00243,73,140922,health,2,1.2331401227534455,7.654651936464259,yes,740,True,2025-09-11T15:12:05.965929,52.95136522288948
INS_00245,66,43924,health,4,9.44042501735808,4.749337987148547,yes,748,True,2025-09-04T15:12:05.965931,100.0
INS_00247,19,87836,health,1,7.818277126489121,9.246003328267989,yes,738,True,2025-08-31T15:12:05.965933,76.53640079979274
INS_00249,71,69039,health,3,7.496056865823539,7.336261024431783,yes,732,True,2025-09-13T15:12:05.965936,95.72638234542008
INS_00250,40,89784,health,1,1.2058621611823497,6.732119735312825,yes,790,True,2025-10-12T15:12:05.965937,74.85505808035239
INS_00253,50,82503,health,1,3.111515782703801,2.112666873448766,yes,688,True,2025-10-19T15:12:05.965940,82.46335754484707
INS_00254,18,174676,health,2,8.340404097196055,5.371399061104422,no,682,True,2025-10-31T15:12:05.965941,100.0
INS_00261,23,65652,health,2,5.603762658820751,2.020070662133369,yes,581,True,2025-09-14T15:12:05.965948,100.0
INS_00266,28,89017,health,4,9.382854151526104,1.4703997209780617,no,670,True,2025-10-31T15:12:05.965953,100.0
INS_00274,23,78539,health,0,9.041404723322756,5.125517705789649,yes,756,False,2025-09-05T15:12:05.965961,100.0
INS_00275,39,35616,health,4,8.308462829083815,4.136683999080887,yes,641,True,2025-09-16T15:12:05.965962,100.0
INS_00276,28,64078,health,1,4.0659916164125045,8.358712415430519,yes,609,True,2025-10-26T15:12:05.965962,85.39960852604874
INS_00280,26,36173,health,3,2.3288551132997526,5.2185304415276175,yes,699,True,2025-09-14T15:12:05.965966,100.0
INS_00286,53,101162,health,2,7.862988160773022,1.6743887726915778,yes,630,True,2025-11-06T15:12:05.965972,100.0
INS_00291,37,30282,health,1,9.263200487579695,1.8337281645107415,no,584,True,2025-10-13T15:12:05.965977,100.0
INS_00293,24,60145,health,2,6.715255770582211,1.2431657623553711,yes,722,True,2025-09-21T15:12:05.965979,100.0
INS_00301,18,65012,health,0,6.3468561436720226,3.1718551043045218,no,635,True,2025-11-12T15:12:05.965987,91.5379732827965
INS_00302,28,49281,health,6,9.57318365985362,9.932452092064654,yes,777,True,2025-09-24T15:12:05.965988,100.0
INS_00304,74,34492,health,4,8.837251519534115,2.95300432211987,no,752,True,2025-09-15T15:12:05.965990,100.0
INS_00307,40,78228,health,3,0.6983695310956961,7.284338769755858,yes,691,True,2025-08-15T15:12:05.965993,60.630107947618285
INS_00310,59,63326,health,0,3.957128699580292,5.268227638602426,yes,717,True,2025-09-11T15:12:05.965996,81.14839335245028
INS_00315,65,51847,health,3,1.47635185121485,6.8484091988034335,yes,695,False,2025-11-05T15:12:05.966001,93.68426273453804
INS_00319,19,80815,health,1,2.6703233772149515,5.722857586191248,yes,725,True,2025-10-03T15:12:05.966004,93.10129248498514
INS_00323,22,42224,health,4,5.236766228041136,7.828719593613136,yes,746,True,2025-09-12T15:12:05.966008,100.0
INS_00325,49,74795,health,4,5.396477205303649,8.345864537392517,yes,730,True,2025-09-06T15:12:05.966010,81.58667928197329
INS_00326,72,21035,health,1,4.628397021877358,1.5115779008549663,yes,806,True,2025-10-23T15:12:05.966011,96.2564879969712
INS_00327,26,121347,health,2,5.028880567856681,3.9896017939782222,no,718,True,2025-11-05T15:12:05.966012,100.0
INS_00328,58,117107,health,0,2.0345305052922766,1.849239174345755,yes,820,True,2025-09-08T15:12:05.966013,79.29803961810944
INS_00331,65,101479,health,4,6.8097742269322,4.468013212182467,yes,763,True,2025-11-04T15:12:05.966016,100.0
INS_00333,20,31301,health,5,2.84394331912838,5.6476462408617625,yes,786,True,2025-11-04T15:12:05.966018,100.0
INS_00335,41,53070,health,0,8.261386603553317,7.487999991659753,yes,719,True,2025-10-13T15:12:05.966020,100.0
INS_00338,50,67908,health,3,0.5880938791268187,6.792294487076965,no,800,True,2025-09-01T15:12:05.966023,51.9540490124675
INS_00341,28,40347,health,1,5.4001398625928125,4.523942778542293,yes,788,True,2025-08-28T15:12:05.966026,78.71653192515132
INS_00344,53,47267,health,4,4.51331213259485,4.239676416679723,yes,668,True,2025-11-02T15:12:05.966029,85.22786660677642
INS_00347,37,65406,health,0,3.873625838213513,1.8525473682201257,yes,698,True,2025-08-30T15:12:05.966031,100.0
INS_00348,52,15640,health,0,9.471191882470803,5.081728078434705,yes,795,True,2025-09-01T15:12:05.966032,94.592415726667
INS_00349,65,68171,health,2,2.0131445093163536,6.373553540136867,yes,767,True,2025-09-07T15:12:05.966033,74.34053483791209
INS_00352,42,165101,health,1,7.741668850687273,8.383406625049572,yes,664,True,2025-10-17T15:12:05.966036,100.0
INS_00361,58,54533,health,0,6.12655895228373,8.615722389263231,no,665,True,2025-10-05T15:12:05.966045,60.4425389263175
INS_00370,73,52164,health,2,1.6071941009932833,6.257259380494008,yes,658,True,2025-11-03T15:12:05.966054,77.8788071109991
INS_00371,25,95831,health,1,8.36637272214923,9.012008021159676,yes,709,True,2025-09-05T15:12:05.966055,94.4264454629082
INS_00372,24,76732,health,2,6.565772554235961,1.8138734160909185,yes,998,True,2025-10-16T15:12:05.966056,100.0
INS_00374,34,65891,health,2,5.158257984924495,9.341117610898646,yes,708,True,2025-10-10T15:12:05.966058,77.42758660130862
INS_00380,72,34928,health,1,0.4352208862330964,6.452602848062927,yes,639,True,2025-10-07T15:12:05.966063,42.38464175781711
INS_00381,39,42431,health,7,0.1345995293147128,5.521603055420905,no,693,True,2025-10-23T15:12:05.966064,57.69319078026424
INS_00384,55,54535,health,1,8.037699525411146,7.07503123637764,yes,654,True,2025-08-14T15:12:05.966067,96.47375093112056
INS_00385,55,43967,health,2,9.97319527161746,3.3977653384309923,no,588,True,2025-10-05T15:12:05.966068,100.0
INS_00388,71,114084,health,1,0.2573212298257477,7.048225199079087,yes,776,True,2025-09-06T15:12:05.966071,59.72779082133618
INS_00393,38,127580,health,1,3.9583680875689584,2.8683548095281317,no,759,True,2025-08-20T15:12:05.966076,96.9407929552148
INS_00394,47,120366,health,3,4.9627765905740215,6.463542411310189,no,720,True,2025-10-30T15:12:05.966077,79.90259718144243
INS_00397,64,81800,health,2,8.993344567331352,5.276693241827941,yes,555,True,2025-10-29T15:12:05.966080,91.25229398929274
INS_00402,21,41759,health,3,9.99410587856637,9.216015539339,yes,692,True,2025-10-07T15:12:05.966085,97.13415998261944
INS_00403,52,77996,health,2,1.3846459606967587,7.2799938638288975,yes,640,True,2025-08-27T15:12:05.966086,72.84998001150313
INS_00406,61,71539,health,1,0.3219014984996826,1.2718528030998566,yes,819,True,2025-10-17T15:12:05.966089,73.63687230369874
INS_00409,46,123113,health,2,2.3652014227322637,7.529505232387414,no,681,True,2025-10-10T15:12:05.966092,59.826735057782344
INS_00413,52,104293,health,1,0.404340955151572,2.2679794857167996,yes,713,True,2025-11-06T15:12:05.966095,97.74988571971345
INS_00417,46,95474,health,1,1.1906274486254698,2.035848375111362,no,640,True,2025-10-08T15:12:05.966100,57.79139817630898
INS_00425,38,60810,health,3,0.258603835385971,5.31411194227006,yes,699,False,2025-09-17T15:12:05.966107,76.45226239001325
INS_00432,59,95158,health,4,3.163492877630322,6.923789189283901,no,688,False,2025-11-03T15:12:05.966114,81.20174624704984
INS_00436,57,29407,health,1,7.7713405306576995,2.6079688479808345,no,649,True,2025-11-08T15:12:05.966118,100.0
INS_00441,64,85015,health,7,9.462058847148388,3.2725726640571127,no,646,True,2025-09-18T15:12:05.966123,100.0
INS_00446,59,85503,health,3,5.538933884160128,7.602249349203924,yes,725,True,2025-11-07T15:12:05.966128,94.1208301064502
INS_00447,19,87533,health,3,8.242898755244521,5.661216484370938,yes,698,False,2025-09-28T15:12:05.966129,100.0
INS_00454,71,45751,health,1,8.542604370931057,2.6127336056982577,yes,697,True,2025-09-02T15:12:05.966137,100.0
INS_00455,65,61911,health,3,0.8738006251949093,3.010321464920983,yes,650,True,2025-09-21T15:12:05.966138,89.71837287037448
INS_00460,43,47354,health,1,9.60562701625675,7.206555842060237,yes,755,True,2025-10-21T15:12:05.966144,99.66052133661016
INS_00463,42,63747,health,2,9.098509748640852,9.836762948862727,yes,682,True,2025-10-21T15:12:05.966147,100.0
INS_00466,24,71991,health,1,6.949789586053303,4.235761039397754,no,764,True,2025-08-19T15:12:05.966150,100.0
INS_00467,74,70112,health,0,0.2440817859260824,8.688599188721433,yes,773,True,2025-10-12T15:12:05.966151,61.631117289956805
INS_00472,25,24196,health,4,9.197464335671064,2.2053191608143647,no,689,True,2025-09-25T15:12:05.966155,100.0
INS_00474,33,32838,health,1,3.120730182954224,5.4590467841136805,yes,589,True,2025-09-13T15:12:05.966157,82.73503306053385
INS_00477,68,82032,health,1,1.4212703691587658,3.427927454700724,no,633,True,2025-09-15T15:12:05.966160,49.40768613086783
INS_00482,19,135533,health,1,5.000712506738,6.44801563416928,no,567,True,2025-11-09T15:12:05.966165,82.33030432725285
INS_00486,68,30424,health,3,0.702159228607262,8.828735938364515,yes,717,True,2025-10-01T15:12:05.966169,57.19970350957279
INS_00488,39,85120,health,1,9.16025519351948,5.91326821337528,no,739,True,2025-11-04T15:12:05.966171,100.0
INS_00490,66,54001,health,2,2.3210896287977603,8.635670189321104,yes,718,True,2025-09-29T15:12:05.966173,89.16798924926236
INS_00500,70,108527,health,1,6.172129780442768,7.174706606714985,no,625,True,2025-10-21T15:12:05.966183,81.60171156353135
INS_00501,61,107533,health,1,7.214906275690199,5.3003557751830375,yes,775,True,2025-08-30T15:12:05.966184,87.44258699564924
INS_00502,61,79153,health,3,3.3626387966251494,1.7333430566173145,no,720,True,2025-10-10T15:12:05.966185,71.48783559192833
INS_00503,22,55260,health,2,1.8848377516761772,2.273031511710913,no,723,True,2025-11-08T15:12:05.966186,61.613500013291144
INS_00510,47,73280,health,1,1.6468493966109343,1.8855447795913176,no,709,True,2025-08-27T15:12:05.966193,81.38300833335217
INS_00512,52,32761,health,1,6.7268813959235905,7.674695865381156,yes,786,True,2025-10-29T15:12:05.966194,68.77440352734106
INS_00513,72,72167,health,0,0.1200513336870667,2.3413592979586935,yes,766,True,2025-09-24T15:12:05.966195,72.78799757968955
INS_00514,57,49077,health,1,0.5887217508975084,4.347597585945473,yes,628,True,2025-08-31T15:12:05.966196,61.21887895204842
INS_00516,33,96403,health,1,3.837038995637097,9.49800827404289,yes,825,True,2025-10-11T15:12:05.966198,86.34658327762078
INS_00519,59,116475,health,2,1.5939834067243086,3.319268105821396,yes,620,True,2025-09-18T15:12:05.966201,58.373049886728296
INS_00521,36,76870,health,0,7.2756564157096975,3.150673484869513,yes,733,True,2025-09-07T15:12:05.966203,100.0
INS_00522,34,36675,health,5,5.277054209342938,5.44493534841325,no,715,True,2025-09-05T15:12:05.966204,83.51117823885266
INS_00525,45,51211,health,1,7.256451882806672,9.00420405875501,yes,568,True,2025-10-18T15:12:05.966207,93.6850997409542
INS_00532,26,39985,health,3,0.7486862942267469,3.161165413118478,yes,711,False,2025-10-03T15:12:05.966214,60.910447861380355
INS_00544,62,69170,health,3,4.410415222565268,9.843156433021496,yes,742,True,2025-09-03T15:12:05.966225,62.761583195866415
INS_00546,18,108689,health,2,4.306959368452668,7.153846972818009,yes,720,False,2025-10-19T15:12:05.966227,92.50329338261702
INS_00547,33,56384,health,2,8.727727255534207,5.087972861064209,no,746,True,2025-09-20T15:12:05.966228,100.0
INS_00561,46,101310,health,1,9.182086009087742,9.855082327240158,yes,723,True,2025-09-18T15:12:05.966241,100.0
INS_00569,69,70688,health,3,5.234138271181128,8.743087550441139,no,692,True,2025-08-18T15:12:05.966249,48.273222648138095
INS_00570,22,93022,health,1,7.834354691665709,9.72755509383991,yes,850,True,2025-10-16T15:12:05.966250,100.0
INS_00572,33,22947,health,1,7.8084734481873745,6.203538689264901,no,513,True,2025-09-13T15:12:05.966252,86.6742439921145
INS_00578,53,33428,health,1,3.209814735924784,4.142203686445325,yes,708,True,2025-08-20T15:12:05.966258,83.27173120068576
INS_00589,48,136023,health,2,6.775982107884423,2.517687344320977,yes,684,True,2025-11-09T15:12:05.966268,100.0
INS_00593,18,89585,health,3,7.742912903811602,9.752921923958075,yes,802,True,2025-08-26T15:12:05.966272,88.04179311094764
INS_00597,21,46644,health,0,5.19375105210803,1.324557030512504,yes,786,True,2025-08-24T15:12:05.966276,100.0
INS_00603,66,100499,health,1,2.957090956049928,2.9876483485787833,yes,755,True,2025-09-22T15:12:05.966282,74.1873581475077
INS_00608,41,46827,health,1,8.25878677458455,6.2472799570177555,no,746,True,2025-11-12T15:12:05.966286,95.58672360939164
INS_00615,60,83313,health,1,8.646163648220234,1.6696185195564166,no,680,True,2025-09-14T15:12:05.966293,100.0
INS_00619,18,73206,health,1,7.153535462678857,4.964278356394005,yes,568,True,2025-10-28T15:12:05.966297,100.0
INS_00625,46,48281,health,3,3.661496372105707,3.571076694328181,yes,588,True,2025-09-02T15:12:05.966303,100.0
INS_00628,48,61929,health,3,2.056452234493954,7.557383399857597,no,670,True,2025-09-17T15:12:05.966306,84.90289159417074
INS_00629,63,74797,health,3,5.770687157060284,3.172613230965547,no,684,True,2025-08-26T15:12:05.966307,76.8059290688266
INS_00631,68,36387,health,1,7.130543960262874,5.22565295612687,yes,653,True,2025-09-19T15:12:05.966309,86.08682413203924
INS_00635,34,39243,health,4,8.106487975560807,5.651134329213912,yes,618,True,2025-09-13T15:12:05.966313,100.0
INS_00643,68,78390,health,0,7.998582217528911,5.551535625436954,no,644,True,2025-08-24T15:12:05.966320,79.10555323810895
INS_00647,70,84494,health,3,8.80458233367704,9.021338469302446,yes,658,True,2025-11-03T15:12:05.966324,91.20314478864792
INS_00648,67,55776,health,1,2.355166185850889,5.762068129476816,no,727,True,2025-10-07T15:12:05.966325,43.9987272257167
INS_00649,62,33125,health,1,2.639935845405094,4.180090567263358,yes,710,True,2025-10-13T15:12:05.966326,65.05454704224364
INS_00652,73,90632,health,3,4.117772905623573,3.5060194961765436,yes,775,True,2025-10-03T15:12:05.966329,70.76493115817195
INS_00653,53,59061,health,1,3.478939408812438,1.4951234349293212,yes,637,True,2025-09-04T15:12:05.966330,100.0
INS_00659,54,54020,health,2,3.287095993874515,1.5730419975920968,yes,654,True,2025-08-16T15:12:05.966337,98.1290604580432
INS_00662,52,157880,health,2,5.091963531380596,1.7979982339278215,no,680,True,2025-10-16T15:12:05.966340,99.5016405699818
INS_00665,65,49877,health,0,8.194635841767315,3.7597602914136785,yes,631,True,2025-09-21T15:12:05.966342,100.0
INS_00667,35,34372,health,3,3.526448065343022,1.192711560443433,no,463,True,2025-09-04T15:12:05.966344,74.14630089376685
INS_00672,40,43242,health,1,2.645994541497169,6.8612876731876415,yes,590,True,2025-09-20T15:12:05.966349,95.20201644599749
INS_00674,54,61584,health,1,0.9605226358380392,6.68042270538626,yes,533,True,2025-08-30T15:12:05.966351,58.473466040621425
INS_00675,29,46347,health,0,4.114427666804108,4.768533363177032,yes,608,False,2025-08-15T15:12:05.966352,91.93848578364532
INS_00676,66,109078,health,2,4.0681615203108565,4.509348055611721,yes,608,True,2025-11-10T15:12:05.966353,91.1484686016868
INS_00679,40,51495,health,2,6.448954103016112,7.849975975791596,no,633,True,2025-09-12T15:12:05.966356,79.8130486734615
INS_00681,52,38301,health,2,9.539757140805428,8.764137214283302,yes,737,True,2025-09-28T15:12:05.966358,93.29392520467312
INS_00682,58,39843,health,1,5.9301495927228585,6.301029320115654,yes,703,True,2025-10-05T15:12:05.966359,100.0
INS_00684,34,110262,health,2,4.337734016604722,1.1574667146294628,yes,713,True,2025-09-20T15:12:05.966361,95.17398032772915
INS_00697,29,64146,health,2,7.196534336890352,1.8911048471339496,yes,694,True,2025-08-19T15:12:05.966373,100.0
INS_00699,24,32782,health,3,5.231528993139359,2.655185822880267,yes,736,True,2025-09-22T15:12:05.966375,100.0
INS_00700,45,77087,health,0,0.3001048777414117,5.67620636591097,yes,611,False,2025-10-22T15:12:05.966376,81.54441981485562
INS_00702,48,84754,health,3,3.4601707423060946,7.262205053897784,yes,700,True,2025-10-27T15:12:05.966378,92.30549696663748
INS_00708,22,36999,health,1,7.701871511048247,4.195408934106811,no,659,True,2025-09-01T15:12:05.966384,93.76275151018088
INS_00713,38,31581,health,2,5.271180905684043,4.804571495673916,yes,758,True,2025-09-19T15:12:05.966389,95.10294164184836
INS_00716,40,39731,health,1,0.3637083374723271,3.5445742299274494,yes,733,True,2025-10-20T15:12:05.966392,67.3432848646714
INS_00717,33,32026,health,3,2.2347032567557834,9.89452736537976,yes,531,True,2025-11-06T15:12:05.966392,53.47315171209689
INS_00721,70,69507,health,4,2.5876147263355707,1.9507047620838651,no,572,True,2025-10-16T15:12:05.966396,94.3710374593466
INS_00724,31,26251,health,2,4.201030314057465,1.6481139261337223,yes,604,True,2025-09-30T15:12:05.966399,100.0
INS_00726,22,169027,health,0,5.234387088600134,1.539766779822045,no,716,True,2025-10-08T15:12:05.966401,100.0
INS_00736,27,25496,health,1,8.848907214308044,7.947633786946859,no,717,True,2025-08-21T15:12:05.966411,90.90949274248328
INS_00737,61,27534,health,1,7.888346535251834,4.396191533741852,no,763,True,2025-11-04T15:12:05.966412,81.05305765804616
INS_00741,63,95033,health,7,6.921862883801171,3.5819370801401567,yes,800,True,2025-10-12T15:12:05.966416,100.0
INS_00749,22,23734,health,1,6.3622586743163,2.9370509728915546,no,830,True,2025-08-19T15:12:05.966423,90.07582006763992
INS_00750,46,88448,health,3,7.330471858915837,2.7768661728919724,no,624,True,2025-10-29T15:12:05.966424,98.47752328108024
INS_00752,55,32711,health,0,0.7392836488661492,9.710654996097684,yes,776,True,2025-10-16T15:12:05.966426,47.62951795844474
INS_00753,36,53147,health,2,8.41595226800382,7.27869033365731,yes,786,True,2025-09-14T15:12:05.966427,100.0
INS_00755,65,36158,health,2,4.055168438263948,5.372700494866065,yes,709,True,2025-10-11T15:12:05.966429,77.89891820207555
INS_00756,62,52121,health,2,2.2481248169884607,8.349445846554433,yes,704,True,2025-09-26T15:12:05.966430,60.02778960971765
INS_00761,24,89764,health,2,0.9351306643176582,5.743262473187351,no,694,True,2025-10-23T15:12:05.966435,66.45875582446723
INS_00773,27,169461,health,1,3.588727318257262,2.423762537900276,yes,738,True,2025-08-29T15:12:05.966447,100.0
INS_00778,62,48273,health,2,0.7355380649149124,3.5734356001936143,yes,758,True,2025-08-15T15:12:05.966451,57.10308430037175
INS_00780,67,63879,health,1,5.695576646779217,9.230076215533026,yes,767,True,2025-08-17T15:12:05.966453,71.6801892763452
INS_00793,42,46198,health,3,2.410226385576983,7.206885676683324,yes,766,True,2025-09-30T15:12:05.966466,81.56840405911771
INS_00797,70,39117,health,1,3.748615996517682,1.075325272236478,yes,800,True,2025-10-30T15:12:05.966470,90.07875148344247
INS_00805,33,19571,health,4,7.400075127727784,3.2066778629397583,yes,667,True,2025-10-21T15:12:05.966477,100.0
INS_00808,28,70829,health,5,4.401496313459585,5.2947959542154965,yes,545,True,2025-10-09T15:12:05.966480,100.0
INS_00813,37,51215,health,1,1.9496396412370909,4.828490036188864,no,678,True,2025-09-18T15:12:05.966485,68.62746076552537
INS_00816,64,141737,health,0,2.873253994058962,7.049713785635097,no,663,True,2025-10-02T15:12:05.966488,56.02874791310616
INS_00819,31,42054,health,2,1.3211564437901002,4.419589484011,yes,801,True,2025-10-08T15:12:05.966491,93.33235996213736
INS_00824,71,53732,health,0,2.083114776421746,2.9688168796310372,yes,610,True,2025-08-26T15:12:05.966496,66.70380080717462
INS_00826,20,20077,health,3,6.827624119759711,1.910029385674847,no,604,True,2025-09-25T15:12:05.966497,82.47112163746016
INS_00827,33,106076,health,2,8.258169167543645,5.9314122090926,yes,741,True,2025-09-30T15:12:05.966498,86.4937900864066
INS_00828,40,73251,health,5,7.158666080642587,6.255625622407041,no,670,True,2025-11-09T15:12:05.966499,100.0
