lead_id,age,income,policy_type,quote_requests_30d,social_engagement_score,location_risk_score,previous_insurance,credit_score_proxy,consent_given,consent_timestamp,conversion_score
INS_00163,32,106224,home,2,7.4983622338440465,7.354473417598427,yes,612,True,2025-10-10T15:12:05.965853,100.0
INS_00167,68,46751,home,0,3.082670029862493,3.2334925888835273,yes,735,True,2025-10-30T15:12:05.965857,62.56818632707555
INS_00171,69,25997,home,4,3.8395146578913897,3.774550711208603,yes,790,True,2025-09-09T15:12:05.965861,79.08999486373976
INS_00173,21,62238,home,0,9.610088489108218,5.07531475370348,no,772,True,2025-10-18T15:12:05.965863,100.0
INS_00178,62,34402,home,0,2.9353833873708366,1.2295683815834184,yes,724,True,2025-09-06T15:12:05.965868,87.16730040388602
INS_00181,46,42985,home,1,9.714041531669595,7.740816699644445,yes,737,True,2025-10-02T15:12:05.965871,100.0
INS_00185,24,31477,home,1,6.050245972029415,9.559857648139518,yes,752,True,2025-09-27T15:12:05.965874,72.89911969999822
INS_00186,68,62554,home,2,8.537286379643831,4.73073708394461,yes,768,True,2025-10-04T15:12:05.965875,100.0
INS_00188,45,57429,home,4,3.8945117849192368,6.641928313826883,no,760,True,2025-11-05T15:12:05.965877,71.98789476569821
INS_00189,19,65699,home,2,6.696511223036099,4.742516101896383,yes,737,True,2025-10-13T15:12:05.965878,100.0
INS_00193,70,111734,home,0,2.1604022447357973,6.908929092199669,no,858,True,2025-09-11T15:12:05.965882,48.93278696003256
INS_00195,45,99393,home,2,9.671183544949823,2.2232622425048163,no,641,True,2025-09-05T15:12:05.965884,100.0
INS_00205,56,139761,home,1,9.048521018001294,5.5999429870562105,yes,833,True,2025-09-19T15:12:05.965894,100.0
INS_00209,44,26588,home,0,0.7422711586845465,3.317971945108563,no,767,True,2025-10-18T15:12:05.965897,76.2759364377134
INS_00211,69,76783,home,1,0.6350546928166523,2.8859116384165513,yes,673,True,2025-09-22T15:12:05.965899,82.55858154645804
INS_00214,20,38863,home,0,4.62648367114872,8.779864108157179,no,648,False,2025-09-26T15:12:05.965902,74.27408345588496
INS_00215,56,55800,home,2,4.064817003150123,1.2302044716087237,yes,697,True,2025-09-17T15:12:05.965903,94.6803305052464
INS_00222,68,60349,home,1,6.137989590420808,8.368387417515779,yes,708,True,2025-09-30T15:12:05.965909,90.56242999205652
INS_00228,49,71653,home,2,4.9103361986680145,5.819433794076394,yes,577,True,2025-10-15T15:12:05.965915,99.30598545639396
INS_00234,66,134253,home,1,4.369714336339417,1.6470087762800407,no,591,True,2025-10-14T15:12:05.965921,100.0
INS_00242,66,64677,home,1,7.748558680680901,6.432517898262581,yes,559,True,2025-08-19T15:12:05.965928,95.77832268535084
INS_00246,19,64661,home,1,8.23855800492458,7.4503765203313534,yes,599,True,2025-10-27T15:12:05.965932,100.0
INS_00255,36,41138,home,2,4.641392023742337,2.4349974058671338,no,705,True,2025-10-31T15:12:05.965942,90.85412794746514
INS_00257,70,36002,home,1,2.7496558372026825,6.811324572710964,yes,667,True,2025-09-18T15:12:05.965944,77.9592380309944
INS_00260,49,78367,home,2,6.474381006389999,1.5195516292209894,yes,721,True,2025-09-21T15:12:05.965947,100.0
INS_00263,72,24667,home,3,6.5011302754146545,9.908943523923998,yes,790,True,2025-08-18T15:12:05.965950,52.26766035029356
INS_00264,21,42395,home,2,7.548755467771247,4.100455151768102,no,539,True,2025-08-21T15:12:05.965951,95.54144477753688
INS_00268,34,67916,home,3,9.95342316608823,6.8697170661815266,yes,824,False,2025-09-22T15:12:05.965955,100.0
INS_00271,22,35985,home,3,4.044796953079547,8.204441919356146,yes,704,True,2025-10-12T15:12:05.965958,81.48832122180237
INS_00283,46,26111,home,0,6.038585624378753,1.9263085616104547,no,555,True,2025-09-17T15:12:05.965969,72.70878974841293
INS_00285,37,78152,home,2,6.6149302041431755,2.5645102748024247,no,672,True,2025-10-31T15:12:05.965971,96.76561047597212
INS_00287,36,47410,home,1,5.818783478916334,4.839842985139481,yes,677,True,2025-08-21T15:12:05.965973,90.4635756164364
INS_00292,49,85290,home,4,6.934808763573784,6.043124826317815,yes,603,True,2025-10-22T15:12:05.965978,100.0
INS_00299,35,91445,home,3,4.553677044654809,7.738648381990614,no,795,True,2025-10-22T15:12:05.965985,100.0
INS_00311,52,143246,home,1,7.988105198655018,9.739982106839056,yes,722,True,2025-10-24T15:12:05.965997,100.0
INS_00312,24,52025,home,1,5.43177874874176,4.7046006701351075,no,719,True,2025-10-19T15:12:05.965998,87.49275355907066
INS_00313,33,74049,home,0,8.822910389513378,2.963152357069472,yes,776,True,2025-10-06T15:12:05.965999,100.0
INS_00314,43,40545,home,1,9.723316784622911,5.6252966777625275,yes,769,True,2025-10-16T15:12:05.966000,100.0
INS_00321,65,44513,home,0,9.80378469058743,5.498480372826989,yes,742,True,2025-11-06T15:12:05.966006,100.0
INS_00332,33,59887,home,1,9.499249709744731,8.843310477866012,yes,884,True,2025-08-28T15:12:05.966017,100.0
INS_00336,71,78781,home,3,9.984169636492547,6.616151124271297,yes,678,True,2025-09-22T15:12:05.966021,100.0
INS_00339,41,37856,home,4,7.804680401549412,2.503120753890282,yes,862,False,2025-10-12T15:12:05.966024,100.0
INS_00342,66,74365,home,2,2.775324742105271,5.168287272318112,no,590,True,2025-11-07T15:12:05.966027,56.33098974704566
INS_00346,57,56047,home,4,2.9908108525456756,4.271335600710156,yes,620,True,2025-08-20T15:12:05.966030,86.98746326760438
INS_00350,42,58521,home,4,5.785011516511451,4.6675296283383885,yes,877,False,2025-10-03T15:12:05.966034,100.0
INS_00353,46,96687,home,3,1.292963711713574,1.267166550605232,no,612,True,2025-08-19T15:12:05.966037,65.32210026111224
INS_00356,35,111552,home,1,4.070162350061598,9.284771337500477,yes,556,True,2025-10-10T15:12:05.966040,76.33613783893045
INS_00358,71,71734,home,3,7.051122613353439,8.999148188764687,no,703,True,2025-10-27T15:12:05.966042,75.89943436043225
INS_00363,50,122403,home,1,1.11025948211689,3.0052519116640073,no,648,True,2025-10-03T15:12:05.966047,65.27460887421572
INS_00367,38,99876,home,3,0.226154581641863,7.853041694321154,no,807,True,2025-08-25T15:12:05.966051,53.17127659607721
INS_00368,65,54595,home,3,4.641958666449472,5.589926450166545,yes,788,True,2025-09-01T15:12:05.966051,87.11578061696339
INS_00383,47,28696,home,1,0.7394729448486537,3.087373821461404,no,591,True,2025-09-04T15:12:05.966066,41.14998989893451
INS_00386,62,144472,home,4,0.6130382173446403,4.504914698306085,yes,601,True,2025-08-26T15:12:05.966069,93.47423125915492
INS_00387,68,51978,home,2,4.3272627593343955,4.320243242920686,yes,608,True,2025-08-21T15:12:05.966070,87.84696941987079
INS_00389,25,97149,home,1,1.3399089075726325,1.8122748551489565,no,819,True,2025-11-11T15:12:05.966072,86.12904059606925
INS_00396,45,87165,home,3,0.0012513875657549,6.942731022722104,no,606,True,2025-10-10T15:12:05.966079,50.866099719441245
INS_00401,36,128424,home,0,6.048784807504402,7.015792333651038,yes,617,True,2025-10-09T15:12:05.966084,85.53243227829036
INS_00414,58,57170,home,2,5.876256784477621,4.128639483420807,yes,636,False,2025-11-01T15:12:05.966097,100.0
INS_00416,41,36537,home,1,4.057062206413664,5.462171874462951,yes,618,True,2025-09-19T15:12:05.966099,71.34610944452933
INS_00418,66,43688,home,2,7.482344914331946,1.786108376229309,yes,800,True,2025-11-07T15:12:05.966101,100.0
INS_00420,70,40984,home,2,3.6421704474828,2.4037040621602883,yes,600,True,2025-10-01T15:12:05.966102,81.6048674840384
INS_00423,50,55360,home,2,7.785972795073773,6.509256711068954,yes,811,True,2025-10-10T15:12:05.966105,100.0
INS_00426,49,66911,home,2,2.14343984752984,6.120955129620619,yes,640,True,2025-09-03T15:12:05.966108,82.90284393678327
INS_00429,20,48510,home,3,0.1337623940877652,3.006759767208213,no,728,True,2025-09-02T15:12:05.966111,58.7397663618769
INS_00430,35,104210,home,4,3.0615356213210076,2.931061777304132,yes,730,True,2025-11-11T15:12:05.966112,100.0
INS_00431,42,80691,home,0,0.6202087044883886,1.5149663893478411,yes,652,True,2025-10-29T15:12:05.966113,80.73975818172478
INS_00449,34,122684,home,3,7.2432740081402125,7.343232861106685,yes,615,True,2025-08-17T15:12:05.966131,100.0
INS_00450,57,47570,home,1,2.7833437546329365,3.1939855987238843,no,654,True,2025-10-12T15:12:05.966132,56.81211192777195
INS_00451,50,57919,home,2,6.995703298454094,5.772324473447648,yes,623,True,2025-08-19T15:12:05.966133,86.91763497362206
INS_00452,26,50700,home,2,7.057667693076394,6.003988523506638,yes,651,True,2025-10-30T15:12:05.966134,97.1902441202874
INS_00462,67,42039,home,3,9.029097382343195,7.203797273449532,yes,828,True,2025-11-09T15:12:05.966146,74.08446291065704
INS_00471,18,44409,home,0,1.1670176842363666,3.6837230049648535,yes,657,True,2025-10-30T15:12:05.966155,74.42012174409511
INS_00476,29,116710,home,3,4.88369486954851,7.511018428405634,no,682,True,2025-10-18T15:12:05.966159,91.3728698463787
INS_00481,51,70635,home,0,2.905941604996074,6.600139825818745,no,732,True,2025-10-15T15:12:05.966164,69.74754928306704
INS_00484,40,144985,home,2,1.567773464243677,8.616327509718534,yes,774,True,2025-10-19T15:12:05.966167,85.65665134983193
INS_00489,39,64833,home,4,9.456938848825253,9.197033115802942,yes,492,False,2025-10-08T15:12:05.966172,100.0
INS_00491,69,79240,home,2,1.4398498121480865,9.62310650105594,yes,616,True,2025-08-22T15:12:05.966174,75.0991162330368
INS_00493,23,64253,home,2,0.419735682762371,8.390834659010345,yes,524,True,2025-09-22T15:12:05.966176,63.414206496603654
INS_00498,50,57926,home,2,4.870442994699632,3.535730777786682,yes,772,True,2025-10-29T15:12:05.966181,94.71062616136624
INS_00505,21,31622,home,4,5.331775937602949,3.9571257563364775,yes,496,True,2025-08-28T15:12:05.966188,93.31755795267242
INS_00507,62,102623,home,1,5.4196478742610115,7.899593304281732,yes,619,True,2025-09-29T15:12:05.966190,84.63680498136634
INS_00508,49,31074,home,2,7.077919273761769,7.760580343354472,no,650,True,2025-10-03T15:12:05.966191,74.72696421260285
INS_00511,64,35918,home,0,7.504308488338632,6.3203706366858095,yes,770,True,2025-09-08T15:12:05.966193,79.0795396684095
INS_00517,30,75875,home,4,1.4610399957566589,5.086627848547159,yes,573,True,2025-11-07T15:12:05.966199,66.55135438232514
INS_00524,36,34489,home,0,6.191104376816039,2.102586298119418,yes,675,True,2025-08-19T15:12:05.966206,100.0
INS_00528,54,64573,home,1,1.4347724429784026,9.885510985458556,yes,744,True,2025-11-04T15:12:05.966210,59.20100119085775
INS_00530,70,25096,home,1,0.3324032498661011,9.360632343710664,yes,697,True,2025-10-01T15:12:05.966212,42.058437583487255
INS_00542,42,38262,home,1,6.889130176988153,9.796004045962254,yes,798,True,2025-08-15T15:12:05.966223,88.74687658879664
INS_00550,39,71078,home,2,3.07793206625248,8.201891645883435,no,668,True,2025-08-18T15:12:05.966231,64.50272475423287
INS_00551,46,69858,home,1,3.8710415836887297,1.8526473937226773,yes,721,True,2025-10-21T15:12:05.966232,100.0
INS_00555,43,42090,home,1,4.041638215329932,2.9596484771597025,yes,808,True,2025-09-22T15:12:05.966236,96.45271012138646
INS_00562,31,36045,home,2,5.58718088107926,6.407832718770563,no,696,True,2025-08-30T15:12:05.966242,78.1431683479224
INS_00565,64,44798,home,1,3.36301773454068,8.041135998056536,yes,893,True,2025-10-02T15:12:05.966245,81.98872279855512
INS_00567,47,33884,home,4,0.4261328837083011,5.897163064637663,yes,743,True,2025-09-17T15:12:05.966247,70.0773992501006
INS_00574,43,117714,home,3,3.7052933277971145,5.800054646407517,yes,796,True,2025-08-20T15:12:05.966254,92.76739034288714
INS_00582,40,39209,home,3,6.611351469183497,8.26991661733429,yes,709,True,2025-11-01T15:12:05.966261,100.0
INS_00584,71,23321,home,2,7.69467274634464,8.56656174212896,yes,696,True,2025-08-18T15:12:05.966263,97.26983207508334
INS_00585,22,49172,home,4,0.90658493659171,3.584426458902138,yes,660,True,2025-10-04T15:12:05.966264,77.8434065981651
INS_00586,53,33092,home,1,2.9725854690368783,6.734048039310685,yes,782,True,2025-10-15T15:12:05.966265,61.23411748298701
INS_00592,49,48675,home,1,8.46711122332519,6.417515463154869,yes,628,True,2025-09-13T15:12:05.966271,83.68341446819221
INS_00595,22,64113,home,2,8.704584166251012,3.0447059769072693,yes,528,True,2025-09-15T15:12:05.966274,100.0
INS_00600,33,11357,home,1,6.013671768130031,9.24176565087526,yes,832,False,2025-08-15T15:12:05.966279,95.57840278148036
INS_00607,37,22423,home,1,3.189937741730721,8.0734682607733,yes,740,True,2025-08-16T15:12:05.966285,65.87449967046558
INS_00609,29,71144,home,0,6.515296853650074,3.319597702532321,no,672,True,2025-10-30T15:12:05.966287,96.7414105100158
INS_00610,67,68252,home,3,1.689805892337125,3.051947621912898,no,749,True,2025-09-19T15:12:05.966288,63.14691390149002
INS_00611,52,31966,home,1,7.888217210923385,1.081006352773748,no,673,True,2025-10-15T15:12:05.966289,98.42817560034266
INS_00617,29,92216,home,4,0.9413976066968864,1.411907078352424,yes,607,True,2025-09-02T15:12:05.966295,100.0
INS_00622,27,38012,home,4,1.1178429910494203,7.115742028368195,yes,491,True,2025-09-14T15:12:05.966300,75.50628363268133
INS_00630,19,50261,home,2,0.0534632900393916,8.518236823543479,yes,668,True,2025-09-09T15:12:05.966308,57.102225232519885
INS_00632,67,45882,home,2,4.142821135633178,3.9064218511994993,no,652,True,2025-09-03T15:12:05.966310,64.05457806011088
INS_00634,40,63455,home,0,7.522219217643762,7.385470665341423,yes,639,True,2025-10-23T15:12:05.966312,89.48619705560868
INS_00641,43,42684,home,2,5.460624966304577,7.938814014617035,yes,699,True,2025-09-07T15:12:05.966318,73.12729355028505
INS_00645,24,72229,home,4,6.111544902263005,3.1487050930412464,no,839,True,2025-10-08T15:12:05.966322,96.90213725814196
INS_00650,28,41886,home,4,1.2796146160182575,1.5394888725778977,yes,659,True,2025-10-09T15:12:05.966327,80.86473294647436
INS_00651,46,52530,home,1,8.194667514944218,7.139606734597064,yes,737,True,2025-10-01T15:12:05.966328,78.76851105968007
INS_00654,42,43126,home,3,9.813487170871564,6.992665561887599,yes,903,True,2025-11-02T15:12:05.966331,100.0
INS_00655,38,41504,home,2,9.268033664397857,5.371478141803825,no,577,True,2025-10-26T15:12:05.966332,100.0
INS_00656,74,57826,home,2,9.719876821247611,1.1076593473155154,yes,631,True,2025-10-24T15:12:05.966333,100.0
INS_00658,27,132655,home,3,8.912518131481663,7.292817363213498,yes,879,True,2025-09-24T15:12:05.966336,100.0
INS_00661,41,32631,home,1,3.912983359830688,3.801936496779394,yes,743,True,2025-08-14T15:12:05.966339,84.46945883783305
INS_00668,66,199790,home,0,3.3881042023067742,6.964286837854861,no,845,True,2025-09-14T15:12:05.966345,69.95015791390757
INS_00669,56,66886,home,2,9.23094445883692,4.291963200671001,no,774,True,2025-09-20T15:12:05.966346,100.0
INS_00671,41,93280,home,2,4.450761419929553,6.6535403135729245,yes,849,True,2025-10-17T15:12:05.966348,86.68277242678046
INS_00677,72,53673,home,2,8.883944175470226,2.0762389608837024,yes,639,True,2025-08-31T15:12:05.966354,100.0
INS_00678,30,27541,home,1,2.1549344504096943,8.014990718406176,yes,700,True,2025-09-25T15:12:05.966355,88.94541151291924
INS_00685,66,46930,home,2,3.422827126663223,4.444670672778846,yes,776,True,2025-09-05T15:12:05.966362,65.25787131191518
INS_00693,53,63381,home,0,3.504862838980766,1.39388574032375,yes,628,True,2025-09-11T15:12:05.966370,98.20157760771674
INS_00694,29,43477,home,3,3.7972721159334566,9.615829936671425,yes,622,True,2025-11-09T15:12:05.966371,90.76650394600836
INS_00695,58,55099,home,1,4.628422570343282,9.353598942565387,yes,806,True,2025-09-24T15:12:05.966371,67.0211539464767
INS_00701,31,66033,home,0,3.0429670155832564,2.87023487051787,no,677,True,2025-09-14T15:12:05.966377,82.20545216371465
INS_00705,64,106238,home,3,7.0989979772787315,7.696515133320864,no,623,True,2025-11-09T15:12:05.966381,94.06427414531584
INS_00714,53,56709,home,2,4.372545006830921,1.8695926401520513,yes,750,True,2025-10-26T15:12:05.966390,89.45591253796069
INS_00718,74,47371,home,2,6.16440142467654,9.554926232343908,yes,805,True,2025-10-10T15:12:05.966393,71.93454685610796
INS_00722,59,58244,home,2,5.187364357889943,3.519238244828907,no,659,True,2025-09-15T15:12:05.966397,75.38717328993428
INS_00731,28,65077,home,1,2.1975224379258886,1.0548631448368258,no,547,True,2025-11-10T15:12:05.966406,70.86798227952939
INS_00733,64,84923,home,2,3.1855825818808348,5.4448892203041375,yes,597,True,2025-11-06T15:12:05.966408,71.20205319769931
INS_00738,34,52308,home,1,1.9545800429559268,2.4432732595838567,yes,696,True,2025-08-21T15:12:05.966413,100.0
INS_00743,57,46799,home,1,7.409144612371809,9.4072549427483,no,739,True,2025-11-10T15:12:05.966418,57.25929264276337
INS_00747,44,140974,home,2,1.8261141257614557,1.835832553553561,yes,732,True,2025-10-27T15:12:05.966421,95.74986076739069
INS_00760,34,155547,home,1,9.115893876727304,8.777275082513246,yes,743,True,2025-10-29T15:12:05.966434,100.0
INS_00763,62,92010,home,1,6.9553124851183235,4.3575627360975835,yes,821,True,2025-10-30T15:12:05.966437,100.0
INS_00767,48,37948,home,2,8.377192431353768,7.07309674757447,yes,632,True,2025-08-31T15:12:05.966441,100.0
INS_00768,36,35808,home,4,4.524998508199809,2.5525500147570677,no,781,True,2025-08-18T15:12:05.966442,99.8035006116942
INS_00771,56,42628,home,3,2.1304674677215862,8.59697388988449,yes,660,True,2025-10-18T15:12:05.966445,49.759657322346285
INS_00776,56,57931,home,3,6.5222282444322826,3.5983364391978068,yes,644,True,2025-10-12T15:12:05.966450,100.0
INS_00777,20,75006,home,5,6.479190471601367,8.369744645774057,yes,555,True,2025-10-30T15:12:05.966451,100.0
INS_00779,30,55657,home,0,2.8741561708062013,9.45516312391091,no,811,True,2025-10-05T15:12:05.966452,67.91458898508516
INS_00783,45,53265,home,0,7.12810757115764,2.5251558421096636,yes,743,True,2025-09-01T15:12:05.966456,100.0
INS_00784,25,29489,home,4,0.0926682945663004,2.9374446331574333,yes,699,True,2025-11-07T15:12:05.966457,84.2732775416983
INS_00787,18,100140,home,1,1.2760918276449174,3.932197470734428,no,794,True,2025-09-19T15:12:05.966460,87.12016654395879
INS_00788,20,74219,home,1,9.59040216447247,6.178450289987883,no,668,True,2025-08-20T15:12:05.966461,100.0
INS_00790,45,20289,home,6,5.270885849096398,1.2010388894293338,yes,685,True,2025-11-04T15:12:05.966463,100.0
INS_00799,61,57969,home,2,2.9507022674986914,7.076191866428966,no,658,True,2025-09-27T15:12:05.966472,57.785581924629575
INS_00806,71,73525,home,0,5.137451444804616,5.106843183557844,yes,685,True,2025-09-07T15:12:05.966478,66.05103928843589
INS_00809,54,159306,home,2,7.089046080428327,6.386042293119602,yes,782,True,2025-08-26T15:12:05.966481,100.0
INS_00811,52,46308,home,2,0.5984718972688852,9.907142454370792,no,664,True,2025-09-12T15:12:05.966483,45.557363776163456
INS_00812,36,33736,home,1,3.7060140318098265,7.446794265447141,yes,634,True,2025-09-14T15:12:05.966484,80.4363094834744
INS_00814,74,64879,home,2,9.347807913084203,2.721970272612199,yes,706,True,2025-08-29T15:12:05.966486,100.0
INS_00821,48,38043,home,1,6.427472844593757,7.045346950156011,yes,612,True,2025-10-12T15:12:05.966493,69.15466564876756
INS_00823,70,76397,home,1,2.726890400480637,8.769390251427762,yes,719,True,2025-09-01T15:12:05.966495,68.81140804503026
INS_00829,74,74147,home,4,6.457278158005122,2.946135690407563,yes,794,True,2025-09-10T15:12:05.966500,100.0
INS_00833,49,51823,home,1,4.144068556705322,4.9105557785425615,yes,831,True,2025-10-16T15:12:05.966504,86.89214002879022
INS_00835,25,24502,home,3,4.180516029630224,5.5369803492964085,no,590,True,2025-10-10T15:12:05.966506,78.9959154417757
INS_00836,55,106795,home,2,2.0645490504270603,7.526203406499583,no,570,True,2025-09-30T15:12:05.966507,53.84429127990099
INS_00847,45,27223,home,3,8.18819386870304,9.333360013629196,no,791,True,2025-09-21T15:12:05.966517,93.49583274644148
INS_00861,65,112129,home,1,4.855660038352633,5.152127735712219,yes,662,True,2025-08-16T15:12:05.966531,100.0
INS_00862,46,53312,home,2,1.8704516366992816,9.55911262892827,yes,823,True,2025-10-12T15:12:05.966532,62.138277013009386
INS_00868,68,193900,home,2,1.4408516105146263,3.2855521767844236,yes,671,True,2025-09-03T15:12:05.966538,100.0
INS_00869,22,15801,home,2,3.4898772699669287,3.3600038128470673,yes,770,True,2025-09-06T15:12:05.966539,87.67121527004224
INS_00870,64,83823,home,3,5.858989707510399,6.138395880957852,yes,576,True,2025-09-29T15:12:05.966540,83.68152692169582
INS_00878,22,117399,home,3,4.037407965014865,1.6074662076930684,yes,611,True,2025-10-04T15:12:05.966547,100.0
INS_00879,72,47232,home,0,2.886668276681662,6.752984021951823,no,558,True,2025-10-11T15:12:05.966548,49.369975587511114
INS_00880,73,62113,home,0,8.093173756255574,4.881882327303977,yes,658,True,2025-10-14T15:12:05.966549,93.10763357516664
INS_00881,50,50605,home,1,0.6828598372642014,4.699955100571179,no,681,True,2025-10-28T15:12:05.966550,45.43825124325079
INS_00882,71,113684,home,4,2.802918611327917,6.368062567766831,no,737,True,2025-10-19T15:12:05.966551,73.23285550877439
INS_00886,64,41876,home,0,1.94823662444932,3.1286639876024855,yes,617,True,2025-08-16T15:12:05.966555,72.99057258914908
INS_00888,28,19456,home,4,8.209471574549681,6.190670143266467,yes,746,True,2025-10-19T15:12:05.966557,100.0
INS_00889,38,112494,home,2,1.6298009624922138,7.818662191462783,yes,831,True,2025-10-16T15:12:05.966558,85.2916876802726
INS_00891,42,50551,home,0,6.7505062314636355,8.678645822855357,no,774,True,2025-10-08T15:12:05.966560,95.32292755268988
INS_00893,44,47193,home,5,5.465561451762878,4.105574795649725,yes,736,True,2025-09-06T15:12:05.966562,100.0
INS_00901,38,56777,home,5,2.0727066601845245,7.228120515120208,no,737,True,2025-10-21T15:12:05.966569,59.65789207122737
INS_00902,65,62426,home,2,1.452611143748308,3.2018021038943076,yes,623,True,2025-10-05T15:12:05.966570,69.20615429532356
INS_00905,45,57482,home,1,5.27971509808366,6.981766408916534,yes,746,True,2025-09-05T15:12:05.966573,78.96817315841291
INS_00907,22,60811,home,2,1.356166185430162,8.265210246941264,yes,682,True,2025-10-08T15:12:05.966575,82.79636822366766
INS_00908,48,42687,home,1,8.135488124382674,9.072304669204982,yes,738,True,2025-11-07T15:12:05.966576,100.0
INS_00914,54,25161,home,2,8.27974916078038,8.822957789495797,yes,697,True,2025-08-23T15:12:05.966582,97.03886515179198
